Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1981,5","91,4","8,9",,,1,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,20-24,,"2003,6","42,0",,0,1,0,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,"2001,6","39,0",,0,1,0,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"1999,2","43,0",,0,1,0,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"1996,7","49,0",,0,1,0,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1994,0","62,0",,0,1,0,,1788
Honduras,HND,Demographic and Health Survey,2005-2006,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,"1991,0","67,0",,0,1,0,,1788
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Household Deaths,Census,Household Deaths,,,1,"2001,1","15,5",,,,0,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,20-24,,"1999,1","33,0",,0,1,0,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,25-29,,"1997,1","35,0",,0,1,1,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,30-34,,"1994,6","40,0",,0,1,1,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,35-39,,"1992,0","47,0",,0,1,1,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,40-44,,"1989,2","57,0",,0,1,1,,1486
Honduras,HND,Census,2001,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD West,45-49,,"1986,4","68,0",,0,1,1,,1486
Honduras,HND,National Survey of Epidemiology and Family Health,2001,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,0-4,,"1998,5","45,0",,,,0,,640
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,0-4,,"1993,5","48,0",,,,1,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,20-24,,"1993,7","53,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,25-29,,"1991,9","60,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,30-34,,"1989,7","55,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,35-39,,"1987,4","76,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,40-44,,"1984,9","90,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1996,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,45-49,,"1982,0","103,0",,0,1,0,,199
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,0-4,,"1988,5","55,0",,,,1,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,20-24,,"1989,5","65,0",,0,1,0,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,25-29,,"1987,5","67,0",,0,1,0,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,30-34,,"1985,2","84,0",,0,1,0,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,35-39,,"1982,6","93,0",,0,1,0,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,40-44,,"1979,9","97,0",,0,1,0,,707
Honduras,HND,National Survey of Epidemiology and Family Health,1991-1992,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,45-49,,"1977,0","121,0",,0,1,0,,707
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1985,8","74,0",,0,1,0,,1342
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1983,9","81,0",,0,1,1,,1342
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1981,8","90,0",,0,1,1,,1342
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1979,4","102,0",,0,1,1,,1342
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1976,8","117,0",,0,1,1,,1342
Honduras,HND,Census,1988,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1973,9","126,0",,0,1,1,,1342
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,0-4,,"1982,5","86,0",,,,1,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,5-9,,"1977,5","91,0",,,,1,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Direct,RHS,Full Birth Histories,,10-14,,"1972,5","112,0",,,,1,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,25-29,,"1985,4","84,0",,0,1,0,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,30-34,,"1983,4","87,0",,0,1,0,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,35-39,,"1980,9","94,0",,0,1,0,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,40-44,,"1978,3","112,0",,0,1,0,,157
Honduras,HND,National Survey of Epidemiology and Family Health,1987,Under-five Mortality Rate,Total,Indirect,RHS,Summary Birth Histories,,45-49,,"1975,4","111,0",,0,1,0,,157
Honduras,HND,National Survey of Maternal and Child Health,1984,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,20-24,,"1982,2","95,0",,0,1,0,,135
Honduras,HND,National Survey of Maternal and Child Health,1984,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,25-29,,"1980,3","101,0",,0,1,1,,135
Honduras,HND,National Survey of Maternal and Child Health,1984,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,30-34,,"1978,1","101,0",,0,1,1,,135
Honduras,HND,National Survey of Maternal and Child Health,1984,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,35-39,,"1975,6","123,0",,0,1,1,,135
Honduras,HND,National Survey of Maternal and Child Health,1984,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,40-44,,"1972,9","132,0",,0,1,1,,135
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,20-24,,"1981,4","116,0",,0,1,0,,769
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,25-29,,"1979,5","119,0",,0,1,1,,769
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,30-34,,"1977,2","118,0",,0,1,1,,769
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,35-39,,"1974,7","141,0",,0,1,0,,769
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,40-44,,"1972,0","160,0",,0,1,1,,769
Honduras,HND,National Demographic Survey,1983,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,45-49,,"1969,1","150,0",,0,1,1,,769
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1971,7","173,0",,0,1,0,,1316
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1969,8","158,0",,0,1,1,,1316
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1967,5","175,0",,0,1,1,,1316
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1964,9","179,0",,0,1,1,,1316
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1962,2","193,0",,0,1,1,,1316
Honduras,HND,Census,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1959,3","196,0",,0,1,1,,1316
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Direct,Others,Full Birth Histories,,0-4,,"1972,0","184,0",,,,1,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,20-24,,"1970,3","197,0",,0,1,0,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,25-29,,"1968,3","207,0",,0,1,1,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,30-34,,"1966,0","196,0",,0,1,1,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,35-39,,"1963,4","206,0",,0,1,1,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,40-44,,"1960,7","211,0",,0,1,1,,644
Honduras,HND,Encuesta Demografica Nacional,1972,Under-five Mortality Rate,Total,Indirect,Others,Summary Birth Histories,,45-49,,"1957,7","213,0",,0,1,1,,644
Honduras,HND,Encuesta Demografica Nacional,1970-1972,Under-five Mortality Rate,Total,Household Deaths,Others,Household Deaths,,,1,"1971,3","60,4",,,,0,,644
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2020,5","4,0","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2019,5","4,3","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2018,5","4,0","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2017,5","4,3","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2016,5","4,7","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2015,5","5,2","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2014,5","5,4","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2013,5","5,8","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2012,5","5,7","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2011,5","5,8","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2010,5","6,0","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2009,5","6,0","0,2",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2008,5","6,6","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2007,5","7,0","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2006,5","7,1","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2005,5","7,6","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2004,5","7,8","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2003,5","8,5","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2002,5","8,7","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2001,5","9,4","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"2000,5","10,9","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1999,5","9,9","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1998,5","11,4","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1997,5","11,4","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1996,5","12,2","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1995,5","12,2","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1994,5","13,3","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1993,5","14,2","0,3",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1992,5","15,6","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1991,5","17,7","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1990,5","16,9","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1989,5","17,8","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1988,5","17,7","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1987,5","19,5","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1986,5","21,0","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1985,5","22,9","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1984,5","22,2","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1983,5","20,9","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1982,5","21,6","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1981,5","22,5","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1980,5","24,4","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1979,5","25,8","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1978,5","26,2","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1977,5","28,2","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1976,5","32,0","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1975,5","36,4","0,4",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1974,5","40,4","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1973,5","37,4","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1972,5","36,6","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1971,5","38,4","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1970,5","39,6","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1969,5","39,4","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1968,5","40,5","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1967,5","42,8","0,5",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1966,5","43,4","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1965,5","44,0","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1964,5","44,7","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1963,5","48,7","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1962,5","52,4","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1961,5","48,4","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1960,5","52,7","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1959,5","57,1","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1958,5","62,9","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1957,5","66,0","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1956,5","63,2","0,6",,,1,,595
Hungary,HUN,VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1955,5","66,2","0,6",,,1,,595
Hungary,HUN,UNPD Demographic Yearbook Data 2020 version,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1954,5","66,7","0,6",,,1,,595
Hungary,HUN,UNPD Demographic Yearbook Data 2020 version,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1953,5","72,6","0,6",,,1,,595
Hungary,HUN,UNPD Demographic Yearbook Data 2020 version,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1952,5","66,0","0,6",,,1,,595
Hungary,HUN,UNPD Demographic Yearbook Data 2020 version,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1951,5","88,2","0,7",,,1,,595
Hungary,HUN,UNPD Demographic Yearbook Data 2020 version,2020,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1950,5","104,7","0,7",,,1,,595
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,8,"2018,0","2,8","0,3",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,8,"2010,0","2,5","0,3",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,7,"2002,5","3,2","0,3",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,4,"1997,0","5,9","0,6",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,4,"1993,0","5,6","0,6",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,3,"1989,5","6,9","0,7",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,4,"1986,0","7,2","0,7",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,3,"1982,5","7,7","0,8",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,3,"1979,5","10,6","0,9",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1977,0","11,1","1,2",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1975,0","15,4","1,3",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1973,0","13,4","1,2",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1971,0","16,2","1,4",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1969,0","15,9","1,4",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1967,0","16,5","1,3",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1965,5","20,4","2,1",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1964,5","21,8","2,1",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1963,5","22,4","2,2",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1962,5","21,2","2,1",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1961,5","23,0","2,2",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,2,"1960,0","19,1","1,4",,,1,,596
Iceland,ISL,Recalculated VR Submitted to WHO/UNIGME 2022 version,2022,Under-five Mortality Rate,Total,VR,VR,Vital Registration,,,1,"1958,5","23,9","2,3",,,1,,596
